job_id,user_id,printer_id,print_time,page_count,duplex,color,paper_size,document_type,cost
JOB0906,USR192,PRN015,"2024-07-05 15:44:36",225,1,1,A4,contract,15.07
JOB0907,USR043,PRN017,"2024-07-05 18:07:29",161,0,0,A4,brochure,7.13
JOB0908,USR069,PRN024,"2024-07-05 23:51:19",396,0,0,A4,technical_spec,12.17
JOB0909,USR105,PRN024,"2024-07-06 00:48:03",386,1,1,Letter,blueprint,16.38
JOB0910,USR145,PRN022,"2024-07-06 03:07:41",381,0,0,A3,memo,11.02
JOB0911,USR018,PRN025,"2024-07-06 10:13:04",5,0,1,A4,report,10.32
JOB0912,USR302,PRN009,"2024-07-06 14:21:26",102,0,1,A4,invoice,10.42
JOB0913,USR278,PRN023,"2024-07-06 15:40:33",48,1,1,A3,brochure,19.46
JOB0914,USR063,PRN015,"2024-07-06 16:48:19",148,1,0,A4,technical_spec,19.53
JOB0915,USR158,PRN003,"2024-07-07 10:54:13",242,0,0,Letter,invoice,9.01
JOB0916,USR168,PRN010,"2024-07-07 13:58:20",348,1,0,A3,memo,0.56
JOB0917,USR127,PRN004,"2024-07-07 15:20:43",334,1,0,Letter,contract,15.67
JOB0918,USR271,PRN001,"2024-07-07 20:59:04",260,0,1,A3,technical_spec,14.29
JOB0919,USR144,PRN001,"2024-07-08 01:06:02",341,1,0,Letter,technical_spec,2.6
JOB0920,USR104,PRN007,"2024-07-08 04:28:20",358,0,0,A4,contract,13.33
JOB0921,USR031,PRN020,"2024-07-08 09:52:59",370,0,0,A3,technical_spec,12.63
JOB0922,USR306,PRN006,"2024-07-08 11:37:01",189,1,0,A3,brochure,16.83
JOB0923,USR115,PRN009,"2024-07-08 13:11:46",17,1,0,Letter,memo,18.63
JOB0924,USR229,PRN021,"2024-07-08 14:40:50",342,1,0,Letter,invoice,17.59
JOB0925,USR108,PRN010,"2024-07-08 16:10:55",195,1,0,A4,brochure,17.61
JOB0926,USR271,PRN021,"2024-07-08 20:32:25",108,1,0,Letter,memo,16.82
JOB0927,USR307,PRN011,"2024-07-08 21:03:04",127,1,1,A4,memo,13.09
JOB0928,USR119,PRN015,"2024-07-08 21:37:51",336,1,1,A4,brochure,13.8
JOB0929,USR001,PRN001,"2024-07-08 23:34:22",32,1,1,A4,invoice,1.11
JOB0930,USR290,PRN020,"2024-07-09 08:43:15",360,0,1,Letter,memo,15.34
JOB0931,USR003,PRN011,"2024-07-09 10:22:04",263,1,1,A4,contract,15.88
JOB0932,USR229,PRN021,"2024-07-09 13:53:08",216,0,0,Letter,contract,5.49
JOB0933,USR252,PRN011,"2024-07-09 16:46:03",150,0,0,A4,contract,10.45
JOB0934,USR323,PRN006,"2024-07-09 16:57:19",304,1,1,A3,brochure,2.87
JOB0935,USR229,PRN021,"2024-07-09 23:58:17",25,0,1,A4,memo,3.17
JOB0936,USR236,PRN016,"2024-07-10 01:25:46",336,1,1,Letter,invoice,2.87
JOB0937,USR283,PRN017,"2024-07-10 04:59:50",64,0,0,A3,brochure,1.16
JOB0938,USR014,PRN014,"2024-07-10 08:48:01",99,0,1,Letter,technical_spec,4.46
JOB0939,USR070,PRN019,"2024-07-10 10:40:47",250,1,0,A4,report,8.9
JOB0940,USR126,PRN016,"2024-07-10 11:17:10",263,0,0,A4,blueprint,15.52
JOB0941,USR137,PRN006,"2024-07-10 12:25:01",76,0,0,A4,blueprint,19.47
JOB0942,USR150,PRN007,"2024-07-10 15:05:13",259,0,0,A4,brochure,8.22
JOB0943,USR091,PRN006,"2024-07-10 17:23:04",399,1,1,A3,memo,11.7
JOB0944,USR142,PRN008,"2024-07-10 20:32:33",288,0,1,A3,contract,16.16
JOB0945,USR305,PRN009,"2024-07-10 22:28:20",155,0,0,Letter,memo,16.56
JOB0946,USR307,PRN021,"2024-07-11 00:18:15",296,1,1,A4,report,19.65
JOB0947,USR052,PRN016,"2024-07-11 00:54:52",355,0,1,A3,invoice,17.72
JOB0948,USR092,PRN024,"2024-07-11 04:00:20",85,1,0,Letter,invoice,8.46
JOB0949,USR095,PRN014,"2024-07-11 08:20:25",73,1,0,A3,blueprint,0.55
JOB0950,USR278,PRN013,"2024-07-11 11:46:06",7,0,0,A4,memo,19.59
JOB0951,USR072,PRN009,"2024-07-11 11:49:17",90,0,1,A3,memo,3.68
JOB0952,USR205,PRN011,"2024-07-11 12:38:07",318,0,0,A4,report,7.26
JOB0953,USR005,PRN012,"2024-07-11 13:45:37",7,1,0,A4,blueprint,16.6
JOB0954,USR283,PRN017,"2024-07-11 17:17:11",112,0,1,A3,report,5.52
JOB0955,USR053,PRN023,"2024-07-11 17:26:17",299,1,1,A3,report,3.55
JOB0956,USR193,PRN023,"2024-07-11 18:02:40",118,1,0,Letter,memo,17.09
JOB0957,USR014,PRN014,"2024-07-11 19:56:39",337,1,1,A4,blueprint,8.74
JOB0958,USR039,PRN002,"2024-07-11 20:05:44",22,1,0,Letter,brochure,1.94
JOB0959,USR230,PRN009,"2024-07-11 20:16:37",154,0,0,A3,brochure,3.25
JOB0960,USR041,PRN009,"2024-07-11 21:07:29",178,1,1,A3,invoice,16.27
JOB0961,USR276,PRN014,"2024-07-12 00:10:27",379,1,0,Letter,brochure,8.52
JOB0962,USR253,PRN023,"2024-07-12 02:30:42",197,1,1,Letter,contract,18.85
JOB0963,USR161,PRN004,"2024-07-12 07:04:04",255,1,1,A3,memo,17.8
JOB0964,USR200,PRN010,"2024-07-12 09:22:46",178,1,1,A4,memo,8.54
JOB0965,USR316,PRN017,"2024-07-12 16:00:19",122,0,0,Letter,report,7.88
JOB0966,USR271,PRN021,"2024-07-12 21:12:11",256,0,1,A3,technical_spec,12.59
JOB0967,USR307,PRN021,"2024-07-12 21:46:52",248,0,0,Letter,blueprint,0.99
JOB0968,USR053,PRN023,"2024-07-13 00:40:00",80,1,1,A4,technical_spec,12.34
JOB0969,USR258,PRN002,"2024-07-13 01:21:19",54,1,0,A4,memo,10.92
JOB0970,USR064,PRN009,"2024-07-13 01:40:51",320,1,1,Letter,memo,10.53
JOB0971,USR083,PRN016,"2024-07-13 02:11:45",313,1,1,Letter,report,5.89
JOB0972,USR181,PRN002,"2024-07-13 02:15:27",52,1,1,A3,report,0.96
JOB0973,USR143,PRN015,"2024-07-13 11:23:02",284,0,1,A3,technical_spec,19.32
JOB0974,USR040,PRN020,"2024-07-13 11:33:15",314,0,0,A3,contract,2.78
JOB0975,USR262,PRN008,"2024-07-13 11:52:50",96,0,1,Letter,memo,19.8
JOB0976,USR244,PRN022,"2024-07-13 13:39:27",332,1,0,A4,blueprint,2.7
JOB0977,USR174,PRN017,"2024-07-13 14:02:38",5,0,1,A4,brochure,12.25
JOB0978,USR013,PRN004,"2024-07-13 14:08:02",16,0,0,Letter,brochure,15.23
JOB0979,USR003,PRN021,"2024-07-13 14:21:37",318,0,0,A3,technical_spec,8.73
JOB0980,USR153,PRN006,"2024-07-13 18:22:11",93,0,0,Letter,report,2.48
JOB0981,USR128,PRN003,"2024-07-13 23:16:24",306,1,1,A4,contract,19.29
JOB0982,USR101,PRN010,"2024-07-13 23:21:00",65,0,1,A3,technical_spec,2.57
JOB0983,USR304,PRN025,"2024-07-14 03:43:45",57,0,0,A3,invoice,9.04
JOB0984,USR221,PRN023,"2024-07-14 05:09:49",175,0,1,Letter,blueprint,1.58
JOB0985,USR309,PRN005,"2024-07-14 05:32:23",335,1,0,A3,invoice,1.75
JOB0986,USR175,PRN020,"2024-07-14 08:22:45",197,1,0,Letter,contract,3.3
JOB0987,USR269,PRN019,"2024-07-14 12:24:59",113,1,1,Letter,report,17.6
JOB0988,USR324,PRN024,"2024-07-14 15:39:14",384,1,0,A4,memo,7.22
JOB0989,USR265,PRN002,"2024-07-14 20:04:24",8,0,0,A4,blueprint,11.43
JOB0990,USR028,PRN009,"2024-07-14 22:41:08",60,0,0,Letter,brochure,10.49
JOB0991,USR317,PRN001,"2024-07-14 23:05:08",311,1,0,A3,report,1.21
JOB0992,USR165,PRN025,"2024-07-14 23:15:55",195,0,1,A3,memo,7.6
JOB0993,USR153,PRN006,"2024-07-15 04:52:41",252,1,1,A3,technical_spec,15.93
JOB0994,USR104,PRN017,"2024-07-15 10:17:07",135,0,0,A3,technical_spec,10.99
JOB0995,USR041,PRN009,"2024-07-15 12:56:12",296,1,0,A3,brochure,14.82
JOB0996,USR099,PRN008,"2024-07-15 13:30:32",367,0,0,A3,memo,10.49
JOB0997,USR007,PRN012,"2024-07-15 14:59:01",309,0,1,A4,contract,17.84
JOB0998,USR034,PRN022,"2024-07-15 16:02:51",328,0,0,A3,invoice,0.74
JOB0999,USR273,PRN025,"2024-07-15 16:10:26",46,1,0,Letter,invoice,14.04
JOB1000,USR248,PRN019,"2024-07-15 18:36:56",198,1,0,A4,memo,15.85
JOB1001,USR045,PRN020,"2024-07-16 05:22:26",106,1,0,A3,blueprint,3.48
JOB1002,USR232,PRN016,"2024-07-16 12:14:36",153,0,1,A4,brochure,16.66
JOB1003,USR329,PRN025,"2024-07-16 13:00:32",226,0,0,A3,invoice,13.58
JOB1004,USR089,PRN007,"2024-07-16 17:03:52",217,1,0,A3,contract,8.22
JOB1005,USR187,PRN010,"2024-07-16 18:44:49",389,1,1,A4,report,10.96
JOB1006,USR004,PRN011,"2024-07-16 21:15:32",334,0,1,A4,invoice,4.33
JOB1007,USR224,PRN001,"2024-07-16 22:48:04",342,1,1,A4,report,11.69
JOB1008,USR054,PRN023,"2024-07-17 01:20:37",194,0,0,A3,brochure,1.58
JOB1009,USR267,PRN013,"2024-07-17 02:43:52",181,0,0,A3,brochure,10.16
JOB1010,USR260,PRN022,"2024-07-17 04:51:02",160,1,0,A3,brochure,8.44
JOB1011,USR309,PRN025,"2024-07-17 08:05:33",55,0,0,A3,memo,15.58
JOB1012,USR123,PRN014,"2024-07-17 20:44:55",30,1,1,A4,blueprint,6.67
JOB1013,USR057,PRN024,"2024-07-18 01:56:49",152,1,1,Letter,contract,3.92
JOB1014,USR100,PRN005,"2024-07-18 03:16:16",21,1,1,A3,brochure,15.02
JOB1015,USR260,PRN002,"2024-07-18 11:16:34",187,1,1,A3,technical_spec,6.8
JOB1016,USR252,PRN011,"2024-07-18 16:02:47",277,0,1,A3,contract,7.64
JOB1017,USR035,PRN017,"2024-07-18 16:44:49",325,1,1,Letter,contract,14.59
JOB1018,USR098,PRN015,"2024-07-18 22:27:09",119,0,1,A3,contract,18.28
JOB1019,USR291,PRN016,"2024-07-19 08:44:15",31,0,1,A4,brochure,14.8
JOB1020,USR088,PRN009,"2024-07-19 12:50:34",295,0,0,Letter,brochure,13.05
JOB1021,USR092,PRN014,"2024-07-19 14:57:29",321,1,1,A4,blueprint,9.85
JOB1022,USR085,PRN016,"2024-07-20 06:11:11",290,0,1,A3,blueprint,4.75
JOB1023,USR269,PRN009,"2024-07-20 08:28:17",4,0,0,A4,report,5.02
JOB1024,USR319,PRN001,"2024-07-20 15:30:29",319,1,1,Letter,memo,18.07
JOB1025,USR085,PRN006,"2024-07-20 18:31:19",84,0,1,A4,technical_spec,4.15
JOB1026,USR220,PRN004,"2024-07-21 01:51:22",116,0,0,A3,report,11.11
JOB1027,USR052,PRN016,"2024-07-21 02:10:29",102,0,0,A3,contract,4.56
JOB1028,USR179,PRN008,"2024-07-21 02:33:46",366,1,0,Letter,blueprint,7.4
JOB1029,USR102,PRN009,"2024-07-21 04:25:56",369,1,0,A3,invoice,1.42
JOB1030,USR254,PRN016,"2024-07-21 04:54:19",322,1,1,A3,brochure,15.9
JOB1031,USR201,PRN009,"2024-07-21 05:53:06",240,1,1,A3,invoice,4.46
JOB1032,USR265,PRN002,"2024-07-21 10:27:43",215,0,1,A3,technical_spec,15.8
JOB1033,USR140,PRN020,"2024-07-21 12:28:19",173,1,0,A4,brochure,1.99
JOB1034,USR100,PRN015,"2024-07-21 12:46:46",186,1,0,Letter,invoice,7.19
JOB1035,USR030,PRN020,"2024-07-21 14:33:50",96,0,0,A3,contract,17.66
JOB1036,USR056,PRN003,"2024-07-21 17:33:33",323,0,1,A3,brochure,1.38
JOB1037,USR083,PRN006,"2024-07-21 19:19:03",73,1,0,A4,technical_spec,7.61
JOB1038,USR108,PRN010,"2024-07-21 20:35:58",30,1,0,Letter,blueprint,13.23
JOB1039,USR069,PRN004,"2024-07-22 04:48:09",361,0,1,A3,brochure,15.49
JOB1040,USR196,PRN012,"2024-07-22 07:51:30",383,1,1,Letter,blueprint,11.68
JOB1041,USR245,PRN018,"2024-07-22 10:30:01",224,0,0,A3,technical_spec,5.72
JOB1042,USR324,PRN024,"2024-07-22 11:13:27",200,0,0,A4,brochure,11.87
JOB1043,USR222,PRN009,"2024-07-22 16:41:53",359,0,0,A4,blueprint,1.9
JOB1044,USR125,PRN020,"2024-07-23 06:33:49",141,1,1,Letter,contract,16.71
JOB1045,USR244,PRN012,"2024-07-23 08:14:27",142,0,1,A4,contract,2.49
JOB1046,USR183,PRN014,"2024-07-23 11:14:46",41,0,0,A4,technical_spec,19.61
JOB1047,USR330,PRN008,"2024-07-23 12:22:01",135,0,0,Letter,memo,14.18
JOB1048,USR216,PRN006,"2024-07-23 19:05:58",238,1,1,A3,technical_spec,5.93
JOB1049,USR289,PRN025,"2024-07-24 03:39:04",327,1,1,A4,report,19.29
JOB1050,USR073,PRN020,"2024-07-24 06:05:21",257,1,1,Letter,invoice,6.89
JOB1051,USR170,PRN012,"2024-07-24 09:46:41",159,0,0,Letter,technical_spec,7.67
JOB1052,USR134,PRN006,"2024-07-24 10:37:14",343,0,0,A4,blueprint,12.28
JOB1053,USR173,PRN011,"2024-07-25 00:14:30",293,1,1,Letter,technical_spec,2.64
JOB1054,USR184,PRN006,"2024-07-25 01:32:18",116,1,1,Letter,invoice,13.45
JOB1055,USR271,PRN021,"2024-07-25 03:35:49",193,1,1,A3,brochure,16.03
JOB1056,USR095,PRN004,"2024-07-25 06:37:16",320,0,0,Letter,contract,9.08
JOB1057,USR156,PRN019,"2024-07-25 10:11:44",217,0,1,Letter,contract,16.54
JOB1058,USR103,PRN008,"2024-07-25 13:08:07",181,0,1,A4,contract,9.42
JOB1059,USR292,PRN006,"2024-07-25 18:29:59",123,1,0,Letter,report,1.86
JOB1060,USR153,PRN006,"2024-07-25 21:02:38",277,1,0,A4,contract,15.26
JOB1061,USR187,PRN010,"2024-07-25 21:22:02",128,0,1,A3,technical_spec,2.71
JOB1062,USR007,PRN002,"2024-07-26 13:29:15",143,0,0,Letter,brochure,19.29
JOB1063,USR083,PRN006,"2024-07-26 13:42:10",136,1,0,A4,invoice,16.22
JOB1064,USR209,PRN007,"2024-07-26 18:29:22",235,1,1,Letter,blueprint,18.3
JOB1065,USR284,PRN024,"2024-07-26 22:58:23",321,0,1,Letter,invoice,9.22
JOB1066,USR129,PRN016,"2024-07-27 03:35:31",143,1,0,Letter,memo,7.82
JOB1067,USR163,PRN019,"2024-07-27 03:37:49",211,1,1,A3,report,7.74
JOB1068,USR321,PRN021,"2024-07-27 06:47:29",303,0,1,Letter,brochure,6.44
JOB1069,USR139,PRN017,"2024-07-27 08:27:34",29,0,1,A3,blueprint,10.14
JOB1070,USR320,PRN008,"2024-07-27 09:35:42",364,0,0,A4,report,14.76
JOB1071,USR188,PRN024,"2024-07-27 15:18:51",159,0,1,A4,brochure,14.76
JOB1072,USR090,PRN014,"2024-07-27 23:52:25",399,0,0,A4,brochure,3.74
JOB1073,USR250,PRN015,"2024-07-28 01:03:43",262,1,1,Letter,blueprint,2.2
JOB1074,USR227,PRN006,"2024-07-28 01:04:00",217,1,0,A4,technical_spec,14.41
JOB1075,USR047,PRN019,"2024-07-28 05:48:26",342,0,0,A3,memo,3.43
JOB1076,USR095,PRN014,"2024-07-28 11:47:58",353,1,1,A4,technical_spec,11.83
JOB1077,USR244,PRN022,"2024-07-28 12:52:48",300,1,1,A3,report,12.83
JOB1078,USR276,PRN004,"2024-07-28 12:54:03",266,0,1,A4,contract,9.77
JOB1079,USR082,PRN016,"2024-07-28 14:02:56",19,0,0,A3,brochure,19.87
JOB1080,USR316,PRN007,"2024-07-28 19:20:55",200,0,1,A4,technical_spec,3.43
JOB1081,USR100,PRN025,"2024-07-28 19:56:41",132,0,1,Letter,brochure,18.24
JOB1082,USR186,PRN019,"2024-07-28 21:20:31",363,1,1,A3,blueprint,19.17
JOB1083,USR039,PRN002,"2024-07-29 08:54:44",345,0,0,A4,brochure,4.91
JOB1084,USR084,PRN017,"2024-07-29 19:57:51",55,0,1,Letter,memo,12.21
JOB1085,USR151,PRN020,"2024-07-29 20:28:49",150,1,1,Letter,brochure,8.63
JOB1086,USR027,PRN009,"2024-07-30 00:03:48",221,0,0,A4,contract,9.87
JOB1087,USR125,PRN010,"2024-07-30 01:52:51",353,1,1,A3,brochure,17.69
JOB1088,USR057,PRN014,"2024-07-30 03:05:27",270,1,0,A4,brochure,15.99
JOB1089,USR208,PRN012,"2024-07-30 03:55:27",397,1,0,Letter,brochure,11.22
JOB1090,USR311,PRN010,"2024-07-30 09:54:46",150,0,1,A4,invoice,15.43
JOB1091,USR121,PRN018,"2024-07-30 13:01:15",255,0,0,Letter,report,1.13
JOB1092,USR266,PRN005,"2024-07-30 21:12:58",171,1,0,A3,invoice,7.87
JOB1093,USR248,PRN019,"2024-07-31 00:13:18",73,0,1,A4,technical_spec,19.54
JOB1094,USR206,PRN018,"2024-07-31 02:16:05",184,1,0,Letter,memo,4.44
JOB1095,USR282,PRN017,"2024-07-31 02:23:16",254,1,0,A4,memo,5.32
JOB1096,USR287,PRN019,"2024-07-31 07:10:37",145,0,0,A3,brochure,13.63
JOB1097,USR295,PRN002,"2024-07-31 09:28:45",1,0,0,A4,technical_spec,18.02
JOB1098,USR015,PRN024,"2024-07-31 11:40:04",265,0,1,Letter,brochure,11.79
JOB1099,USR162,PRN023,"2024-07-31 18:25:02",331,1,0,A3,contract,4.54
JOB1100,USR047,PRN009,"2024-07-31 19:37:37",192,0,0,Letter,contract,14.43
JOB1101,USR058,PRN005,"2024-08-01 06:40:35",191,0,1,A3,invoice,7.75
JOB1102,USR304,PRN025,"2024-08-01 20:33:03",253,1,0,A3,technical_spec,0.89
JOB1103,USR215,PRN024,"2024-08-01 22:51:56",218,1,0,Letter,report,1.22
JOB1104,USR216,PRN006,"2024-08-02 05:41:50",373,1,1,A3,brochure,11.22
JOB1105,USR122,PRN018,"2024-08-02 06:20:29",296,0,1,Letter,technical_spec,5.82
JOB1106,USR257,PRN019,"2024-08-02 09:44:16",136,0,0,A3,report,11.2
JOB1107,USR116,PRN015,"2024-08-02 19:56:23",281,1,1,Letter,technical_spec,10.48
JOB1108,USR160,PRN020,"2024-08-02 20:09:41",310,0,1,A4,technical_spec,1.29
JOB1109,USR042,PRN004,"2024-08-02 23:17:28",335,1,1,A4,brochure,16.48
JOB1110,USR088,PRN019,"2024-08-02 23:47:16",114,0,0,Letter,report,13.91
JOB1111,USR085,PRN016,"2024-08-03 02:10:42",171,1,1,A3,report,4.37
JOB1112,USR193,PRN003,"2024-08-03 04:40:43",196,1,1,A4,invoice,17.32
JOB1113,USR315,PRN012,"2024-08-03 07:47:54",46,1,1,Letter,report,15.71
JOB1114,USR053,PRN003,"2024-08-03 22:54:51",235,1,0,A3,blueprint,14.9
JOB1115,USR270,PRN018,"2024-08-04 08:58:07",112,1,0,A4,technical_spec,3.83
JOB1116,USR186,PRN019,"2024-08-05 02:09:10",101,1,0,A4,memo,9.47
JOB1117,USR313,PRN021,"2024-08-05 05:28:39",69,1,0,A3,memo,2.07
JOB1118,USR006,PRN012,"2024-08-05 06:45:44",54,0,0,Letter,contract,18.23
JOB1119,USR135,PRN008,"2024-08-05 11:12:34",338,1,0,A3,blueprint,10.37
JOB1120,USR006,PRN002,"2024-08-06 09:46:50",391,0,1,A3,technical_spec,15.21
JOB1121,USR265,PRN022,"2024-08-07 16:41:09",288,1,0,Letter,invoice,13.67
JOB1122,USR306,PRN006,"2024-08-08 01:08:05",41,1,1,A4,contract,9.03
JOB1123,USR258,PRN022,"2024-08-08 04:54:42",26,0,0,A4,contract,1.6
JOB1124,USR307,PRN011,"2024-08-08 08:52:36",398,1,1,Letter,memo,14.61
JOB1125,USR278,PRN023,"2024-08-08 09:48:56",254,0,0,A4,report,9.88
JOB1126,USR135,PRN008,"2024-08-08 11:54:31",382,0,0,A3,technical_spec,13.74
JOB1127,USR188,PRN014,"2024-08-09 00:35:21",70,0,1,Letter,brochure,18.48
JOB1128,USR265,PRN002,"2024-08-09 01:30:42",147,1,1,A4,memo,10.32
JOB1129,USR150,PRN007,"2024-08-09 01:44:46",97,0,1,Letter,report,9.93
JOB1130,USR097,PRN025,"2024-08-10 04:28:57",393,0,1,A4,report,4.22
JOB1131,USR154,PRN021,"2024-08-10 06:29:23",21,0,0,A4,brochure,4.6
JOB1132,USR205,PRN011,"2024-08-10 09:35:28",9,1,1,A4,contract,5.25
JOB1133,USR208,PRN022,"2024-08-10 09:44:53",147,1,0,A4,contract,2.37
JOB1134,USR050,PRN008,"2024-08-10 13:28:02",252,0,1,A4,invoice,17.15
JOB1135,USR146,PRN001,"2024-08-10 19:20:50",398,1,1,A3,blueprint,11.33
JOB1136,USR014,PRN024,"2024-08-10 22:20:12",25,0,1,A3,brochure,4.41
JOB1137,USR184,PRN006,"2024-08-10 23:46:20",319,1,1,Letter,contract,19.64
JOB1138,USR322,PRN010,"2024-08-11 00:28:09",168,1,1,A4,report,9.43
JOB1139,USR196,PRN012,"2024-08-11 03:26:07",303,1,1,A4,blueprint,9.82
JOB1140,USR110,PRN012,"2024-08-12 05:25:44",145,1,1,A4,blueprint,13.76
JOB1141,USR139,PRN017,"2024-08-12 05:41:47",196,0,1,Letter,technical_spec,4.46
JOB1142,USR137,PRN016,"2024-08-12 07:50:54",71,0,1,A4,memo,17.04
JOB1143,USR035,PRN007,"2024-08-12 09:03:08",237,0,1,A4,invoice,15.31
JOB1144,USR210,PRN010,"2024-08-12 11:51:06",326,1,1,A4,brochure,10.77
JOB1145,USR077,PRN005,"2024-08-13 03:01:37",218,1,0,A3,technical_spec,13.88
JOB1146,USR262,PRN018,"2024-08-13 05:05:40",68,0,1,A4,contract,0.98
JOB1147,USR193,PRN013,"2024-08-13 10:49:00",178,0,1,A4,memo,15.56
JOB1148,USR125,PRN010,"2024-08-13 11:24:24",306,0,0,A3,invoice,17.29
JOB1149,USR087,PRN014,"2024-08-13 12:42:15",297,0,0,A3,memo,3.31
JOB1150,USR242,PRN017,"2024-08-13 14:37:01",164,0,1,Letter,memo,3.8
JOB1151,USR024,PRN007,"2024-08-13 19:31:20",77,0,1,A3,report,4.16
JOB1152,USR317,PRN011,"2024-08-14 01:25:25",221,0,0,A4,memo,18
JOB1153,USR200,PRN020,"2024-08-14 03:13:18",153,1,1,Letter,technical_spec,8.01
JOB1154,USR304,PRN005,"2024-08-14 04:00:04",208,0,1,Letter,invoice,7.1
JOB1155,USR105,PRN024,"2024-08-14 05:57:03",336,0,1,Letter,memo,8.09
JOB1156,USR188,PRN024,"2024-08-14 12:57:38",88,0,0,A4,memo,13.31
JOB1157,USR262,PRN018,"2024-08-14 15:38:41",284,1,1,Letter,technical_spec,13.31
JOB1158,USR303,PRN003,"2024-08-14 15:53:06",38,1,0,A3,contract,8.58
JOB1159,USR304,PRN025,"2024-08-14 22:14:17",193,0,1,A3,brochure,7.36
JOB1160,USR272,PRN002,"2024-08-14 23:56:49",171,1,0,A3,blueprint,10.04
JOB1161,USR138,PRN010,"2024-08-15 02:50:32",165,0,1,Letter,contract,3.6
JOB1162,USR109,PRN011,"2024-08-15 06:50:21",270,1,0,Letter,blueprint,5.89
JOB1163,USR215,PRN004,"2024-08-15 09:28:59",288,1,0,Letter,contract,16.75
JOB1164,USR269,PRN009,"2024-08-15 09:54:42",325,0,0,Letter,invoice,13.9
JOB1165,USR301,PRN017,"2024-08-15 11:43:15",249,0,1,Letter,brochure,4.69
JOB1166,USR133,PRN019,"2024-08-15 12:31:24",343,1,0,A3,blueprint,10.47
JOB1167,USR226,PRN024,"2024-08-15 16:39:31",247,1,0,Letter,memo,18.89
JOB1168,USR056,PRN013,"2024-08-15 22:21:37",232,0,1,A4,brochure,5.24
JOB1169,USR177,PRN009,"2024-08-16 02:49:23",208,0,0,Letter,brochure,15.54
JOB1170,USR127,PRN014,"2024-08-16 16:22:45",346,1,1,A3,memo,15.88
JOB1171,USR051,PRN005,"2024-08-16 20:20:48",357,1,1,Letter,brochure,7.47
JOB1172,USR105,PRN024,"2024-08-16 21:05:11",388,0,1,Letter,blueprint,6.88
JOB1173,USR222,PRN009,"2024-08-17 00:42:01",177,0,0,Letter,blueprint,0.45
JOB1174,USR001,PRN011,"2024-08-17 09:36:40",270,1,1,A3,brochure,13.06
JOB1175,USR144,PRN021,"2024-08-17 11:38:04",380,0,1,Letter,invoice,15.92
JOB1176,USR260,PRN022,"2024-08-17 13:31:32",132,0,0,A4,invoice,17.49
JOB1177,USR209,PRN017,"2024-08-17 16:06:17",243,0,0,Letter,technical_spec,5.63
JOB1178,USR291,PRN006,"2024-08-18 03:30:18",366,0,0,A3,memo,9.16
JOB1179,USR136,PRN025,"2024-08-18 08:41:40",274,1,1,A3,brochure,4.01
JOB1180,USR077,PRN015,"2024-08-18 15:24:15",342,1,0,A3,invoice,13.13
JOB1181,USR161,PRN024,"2024-08-18 15:32:10",95,0,1,Letter,brochure,0.51
JOB1182,USR227,PRN006,"2024-08-19 02:20:43",286,0,0,A4,report,9.85
JOB1183,USR316,PRN017,"2024-08-19 12:40:59",223,0,1,Letter,contract,17.65
JOB1184,USR059,PRN021,"2024-08-19 13:54:54",75,0,0,A4,report,11.07
JOB1185,USR087,PRN004,"2024-08-19 14:43:08",352,1,0,A4,blueprint,3.01
JOB1186,USR303,PRN013,"2024-08-19 20:21:54",104,1,0,A3,blueprint,17.52
JOB1187,USR062,PRN018,"2024-08-19 20:34:36",112,1,0,A3,blueprint,0.97
JOB1188,USR318,PRN001,"2024-08-19 23:01:17",302,0,1,Letter,blueprint,19.84
JOB1189,USR112,PRN025,"2024-08-20 01:00:20",74,0,1,Letter,brochure,15.73
JOB1190,USR190,PRN004,"2024-08-20 23:02:14",38,0,1,Letter,blueprint,0.53
JOB1191,USR056,PRN023,"2024-08-21 00:13:16",116,0,0,Letter,report,16.63
JOB1192,USR177,PRN009,"2024-08-21 00:19:45",314,1,1,Letter,report,7.69
JOB1193,USR082,PRN006,"2024-08-21 12:36:33",365,1,0,A3,blueprint,13.6
JOB1194,USR032,PRN005,"2024-08-22 05:16:29",113,1,0,Letter,brochure,18.36
JOB1195,USR068,PRN013,"2024-08-22 14:43:10",199,0,0,A3,invoice,7.18
JOB1196,USR191,PRN006,"2024-08-22 21:17:10",106,0,1,Letter,report,3.87
JOB1197,USR119,PRN015,"2024-08-23 03:40:13",128,0,1,A3,contract,3.21
JOB1198,USR052,PRN006,"2024-08-24 01:08:43",2,0,0,A3,brochure,17.79
JOB1199,USR063,PRN015,"2024-08-24 03:59:34",42,0,1,A4,invoice,8.31
JOB1200,USR293,PRN021,"2024-08-24 08:16:25",252,0,0,A3,brochure,3.47
JOB1201,USR112,PRN005,"2024-08-24 22:39:12",153,1,1,A4,invoice,6.89
JOB1202,USR152,PRN020,"2024-08-24 22:50:46",5,0,0,Letter,brochure,8.31
JOB1203,USR209,PRN017,"2024-08-24 23:19:35",348,1,1,A3,memo,4.87
JOB1204,USR110,PRN022,"2024-08-25 00:52:13",115,1,0,Letter,invoice,8.88
JOB1205,USR271,PRN021,"2024-08-25 07:10:06",121,1,1,A4,report,6.48
JOB1206,USR312,PRN019,"2024-08-25 08:20:58",368,1,0,A3,technical_spec,3.76
JOB1207,USR193,PRN013,"2024-08-25 10:11:06",376,1,0,Letter,invoice,18.6
